"","x","gen_rating"
"44368","Action",6.9
"44369","Family",6.9
"44370","Sport",6.9
"44371","Comedy",6.9
"44372","Drama",6.9
"44373","Romance",6.9
"44374","Action",6.9
"44375","Comedy",6.9
"44376","Romance",6.9
"44377","Action",6.9
"44378","Adventure",6.9
"44379","Mystery",6.9
"44380","Sci-Fi",6.9
"44381","Action",6.9
"44382","Adventure",6.9
"44383","Fantasy",6.9
"44384","Sci-Fi",6.9
"44385","Action",6.9
"44386","Adventure",6.9
"44387","Fantasy",6.9
"44388","Sci-Fi",6.9
"44389","Adventure",6.9
"44390","Animation",6.9
"44391","Comedy",6.9
"44392","Family",6.9
"44393","Fantasy",6.9
"44394","Action",6.9
"44395","Adventure",6.9
"44396","Sci-Fi",6.9
"44397","Thriller",6.9
"44398","Action",6.9
"44399","Adventure",6.9
"44400","Fantasy",6.9
"44401","Sci-Fi",6.9
"44402","Adventure",6.9
"44403","Animation",6.9
"44404","Comedy",6.9
"44405","Family",6.9
"44406","Fantasy",6.9
"44407","Adventure",6.9
"44408","Comedy",6.9
"44409","Family",6.9
"44410","Fantasy",6.9
"44411","Action",6.9
"44412","Drama",6.9
"44413","War",6.9
"44414","Action",6.9
"44415","Adventure",6.9
"44416","Drama",6.9
"44417","Fantasy",6.9
"44418","Action",6.9
"44419","Adventure",6.9
"44420","Comedy",6.9
"44421","Sci-Fi",6.9
"44422","Adventure",6.9
"44423","Drama",6.9
"44424","Sci-Fi",6.9
"44425","Thriller",6.9
"44426","Action",6.9
"44427","Adventure",6.9
"44428","Thriller",6.9
"44429","Action",6.9
"44430","Adventure",6.9
"44431","Comedy",6.9
"44432","Sci-Fi",6.9
"44433","Action",6.9
"44434","Adventure",6.9
"44435","Sci-Fi",6.9
"44436","Action",6.9
"44437","Adventure",6.9
"44438","Comedy",6.9
"44439","Family",6.9
"44440","Fantasy",6.9
"44441","Action",6.9
"44442","Adventure",6.9
"44443","Drama",6.9
"44444","Thriller",6.9
"44445","Action",6.9
"44446","Adventure",6.9
"44447","Thriller",6.9
"44448","Action",6.9
"44449","Drama",6.9
"44450","History",6.9
"44451","War",6.9
"44452","Crime",6.9
"44453","Thriller",6.9
"44454","Action",6.9
"44455","Comedy",6.9
"44456","Crime",6.9
"44457","Romance",6.9
"44458","Thriller",6.9
"44459","Adventure",6.9
"44460","Sci-Fi",6.9
"44461","Thriller",6.9
"44462","Biography",6.9
"44463","Drama",6.9
"44464","Adventure",6.9
"44465","Comedy",6.9
"44466","Family",6.9
"44467","Fantasy",6.9
"44468","Action",6.9
"44469","Comedy",6.9
"44470","Crime",6.9
"44471","Sci-Fi",6.9
"44472","Thriller",6.9
"44473","Action",6.9
"44474","Adventure",6.9
"44475","Crime",6.9
"44476","Action",6.9
"44477","Drama",6.9
"44478","Fantasy",6.9
"44479","War",6.9
"44480","Adventure",6.9
"44481","Animation",6.9
"44482","Comedy",6.9
"44483","Family",6.9
"44484","Fantasy",6.9
"44485","Animation",6.9
"44486","Comedy",6.9
"44487","Family",6.9
"44488","Music",6.9
"44489","Western",6.9
"44490","Action",6.9
"44491","Adventure",6.9
"44492","Mystery",6.9
"44493","Sci-Fi",6.9
"44494","Thriller",6.9
"44495","Action",6.9
"44496","Drama",6.9
"44497","Sci-Fi",6.9
"44498","Sport",6.9
"44499","Adventure",6.9
"44500","Animation",6.9
"44501","Comedy",6.9
"44502","Family",6.9
"44503","Fantasy",6.9
"44504","Action",6.9
"44505","Crime",6.9
"44506","Romance",6.9
"44507","Thriller",6.9
"44508","Action",6.9
"44509","Sci-Fi",6.9
"44510","Action",6.9
"44511","Adventure",6.9
"44512","Thriller",6.9
"44513","Action",6.9
"44514","Adventure",6.9
"44515","Drama",6.9
"44516","Fantasy",6.9
"44517","Action",6.9
"44518","Adventure",6.9
"44519","Comedy",6.9
"44520","Biography",6.9
"44521","Drama",6.9
"44522","Sport",6.9
"44523","Adventure",6.9
"44524","Comedy",6.9
"44525","Family",6.9
"44526","Fantasy",6.9
"44527","Action",6.9
"44528","Mystery",6.9
"44529","Sci-Fi",6.9
"44530","Thriller",6.9
"44531","Action",6.9
"44532","Adventure",6.9
"44533","Drama",6.9
"44534","History",6.9
"44535","War",6.9
"44536","Adventure",6.9
"44537","Comedy",6.9
"44538","Family",6.9
"44539","Fantasy",6.9
"44540","Animation",6.9
"44541","Family",6.9
"44542","Fantasy",6.9
"44543","Musical",6.9
"44544","Romance",6.9
"44545","Adventure",6.9
"44546","Drama",6.9
"44547","Sci-Fi",6.9
"44548","Comedy",6.9
"44549","Action",6.9
"44550","Adventure",6.9
"44551","Romance",6.9
"44552","Sci-Fi",7.3
"44553","Thriller",7.3
"44554","Comedy",7.3
"44555","Romance",7.3
"44556","Action",7.3
"44557","Crime",7.3
"44558","Thriller",7.3
"44559","Action",7.3
"44560","Drama",7.3
"44561","Romance",7.3
"44562","Action",7.3
"44563","Mystery",7.3
"44564","Sci-Fi",7.3
"44565","Thriller",7.3
"44566","Adventure",7.3
"44567","Family",7.3
"44568","Fantasy",7.3
"44569","Mystery",7.3
"44570","Action",7.3
"44571","Adventure",7.3
"44572","Thriller",7.3
"44573","Action",7.3
"44574","Adventure",7.3
"44575","Sci-Fi",7.3
"44576","Thriller",7.3
"44577","Action",7.3
"44578","Sci-Fi",7.3
"44579","Biography",7.3
"44580","Crime",7.3
"44581","Drama",7.3
"44582","History",7.3
"44583","Romance",7.3
"44584","Biography",7.3
"44585","Crime",7.3
"44586","Drama",7.3
"44587","Action",7.3
"44588","Comedy",7.3
"44589","Thriller",7.3
"44590","Action",7.3
"44591","Crime",7.3
"44592","Thriller",7.3
"44593","Comedy",7.3
"44594","Romance",7.3
"44595","Action",7.3
"44596","Comedy",7.3
"44597","Crime",7.3
"44598","Action",7.3
"44599","Drama",7.3
"44600","Mystery",7.3
"44601","Thriller",7.3
"44602","Drama",7.3
"44603","Western",7.3
"44604","Animation",7.3
"44605","Drama",7.3
"44606","Family",7.3
"44607","Musical",7.3
"44608","Romance",7.3
"44609","Adventure",7.3
"44610","Animation",7.3
"44611","Comedy",7.3
"44612","Family",7.3
"44613","Fantasy",7.3
"44614","Action",7.3
"44615","Adventure",7.3
"44616","Thriller",7.3
"44617","Action",7.3
"44618","Adventure",7.3
"44619","Comedy",7.3
"44620","Family",7.3
"44621","Mystery",7.3
"44622","Action",7.3
"44623","Adventure",7.3
"44624","Family",7.3
"44625","Fantasy",7.3
"44626","Adventure",7.3
"44627","Drama",7.3
"44628","Family",7.3
"44629","Fantasy",7.3
"44630","Adventure",7.3
"44631","Family",7.3
"44632","Fantasy",7.3
"44633","Adventure",7.3
"44634","Animation",7.3
"44635","Family",7.3
"44636","Fantasy",7.3
"44637","Action",7.3
"44638","Romance",7.3
"44639","Thriller",7.3
"44640","Action",7.3
"44641","Fantasy",7.3
"44642","Horror",7.3
"44643","Mystery",7.3
"44644","Adventure",7.3
"44645","Drama",7.3
"44646","Thriller",7.3
"44647","Biography",7.3
"44648","Comedy",7.3
"44649","Crime",7.3
"44650","Drama",7.3
"44651","Action",7.3
"44652","Adventure",7.3
"44653","Fantasy",7.3
"44654","Action",7.3
"44655","Sci-Fi",7.3
"44656","War",7.3
"44657","Drama",7.3
"44658","Sci-Fi",7.3
"44659","Action",7.3
"44660","Adventure",7.3
"44661","Animation",7.3
"44662","Family",7.3
"44663","Fantasy",7.3
"44664","Action",7.3
"44665","Crime",7.3
"44666","Fantasy",7.3
"44667","Romance",7.3
"44668","Thriller",7.3
"44669","Action",7.3
"44670","Adventure",7.3
"44671","Adventure",7.3
"44672","Animation",7.3
"44673","Family",7.3
"44674","Sci-Fi",7.3
"44675","Adventure",7.3
"44676","Comedy",7.3
"44677","Sci-Fi",7.3
"44678","Action",7.3
"44679","Adventure",7.3
"44680","Thriller",7.3
"44681","Action",7.3
"44682","Crime",7.3
"44683","Sport",7.3
"44684","Thriller",7.3
"44685","Comedy",7.3
"44686","Family",7.3
"44687","Fantasy",7.3
"44688","Action",7.3
"44689","Adventure",7.3
"44690","Biography",7.3
"44691","Drama",7.3
"44692","History",7.3
"44693","Thriller",7.3
"44694","Action",7.3
"44695","Comedy",7.3
"44696","Sci-Fi",7.3
"44697","Action",7.3
"44698","Drama",7.3
"44699","Thriller",7.3
"44700","War",7.3
"44701","Adventure",7.3
"44702","Animation",7.3
"44703","Comedy",7.3
"44704","Family",7.3
"44705","Drama",7.3
"44706","Mystery",7.3
"44707","Thriller",7.3
"44708","Action",7.3
"44709","Adventure",7.3
"44710","Fantasy",7.3
"44711","Thriller",7.3
"44712","Crime",7.3
"44713","Drama",7.3
"44714","Drama",7.3
"44715","History",7.3
"44716","Romance",7.3
"44717","War",7.3
"44718","Animation",7.3
"44719","Comedy",7.3
"44720","Family",7.3
"44721","Sport",7.3
"44722","Comedy",7.3
"44723","Sci-Fi",7.3
"44724","Thriller",7.3
"44725","Drama",7.3
"44726","History",7.3
"44727","War",7.3
"44728","Comedy",7.3
"44729","Action",7.3
"44730","Adventure",7.3
"44731","Sci-Fi",7.3
"44732","Comedy",7.3
"44733","Drama",7.3
"44734","Romance",7.3
"44735","Adventure",7.3
"44736","Animation",7.3
"44737","Comedy",7.3
"44738","Family",7.3
"44739","Romance",7.3
"44740","Adventure",7.3
"44741","Animation",7.3
"44742","Comedy",7.3
"44743","Family",7.3
"44744","Drama",7.3
"44745","Family",7.3
"44746","Fantasy",7.3
"44747","Romance",7.3
"44748","Drama",7.3
"44749","Fantasy",7.3
"44750","Thriller",7.3
"44751","Adventure",7.3
"44752","Animation",7.3
"44753","Comedy",7.3
"44754","Family",7.3
"44755","Action",7.3
"44756","Adventure",7.3
"44757","Drama",7.3
"44758","Fantasy",7.3
"44759","Action",7.3
"44760","Adventure",7.3
"44761","Drama",7.3
"44762","Fantasy",7.3
"44763","Action",7.3
"44764","Adventure",7.3
"44765","Fantasy",7.3
"44766","Action",7.3
"44767","Adventure",7.3
"44768","Fantasy",7.3
"44769","Thriller",7.3
"44770","Drama",7.3
"44771","Mystery",7.3
"44772","Romance",7.3
"44773","Sci-Fi",7.3
"44774","Thriller",7.3
"44775","Action",7.3
"44776","Adventure",7.3
"44777","Sci-Fi",7.3
"44778","Thriller",7.3
"44779","Action",7.3
"44780","Drama",7.3
"44781","Sci-Fi",7.3
"44782","Thriller",7.3
"44783","Adventure",7.3
"44784","Family",7.3
"44785","Fantasy",7.3
"44786","Action",7.3
"44787","Thriller",7.3
"44788","Drama",7.3
"44789","History",7.3
"44790","War",7.3
"44791","Western",7.3
"44792","Action",7.3
"44793","Adventure",7.3
"44794","Animation",7.3
"44795","Family",7.3
"44796","Action",7.3
"44797","Adventure",7.3
"44798","Comedy",7.3
"44799","Adventure",7.3
"44800","Family",7.3
"44801","Fantasy",7.3
"44802","Adventure",7.3
"44803","Comedy",7.3
"44804","Family",7.3
"44805","Mystery",7.3
"44806","Sci-Fi",7.3
"44807","Adventure",7.3
"44808","Animation",7.3
"44809","Comedy",7.3
"44810","Family",7.3
"44811","Fantasy",7.3
"44812","Action",7.3
"44813","Thriller",7.3
"44814","Action",7.3
"44815","Comedy",7.3
"44816","Crime",7.3
"44817","Thriller",7.3
"44818","Drama",7.3
"44819","Fantasy",7.3
"44820","Horror",7.3
"44821","Mystery",7.3
"44822","Thriller",7.3
"44823","Animation",7.3
"44824","Comedy",7.3
"44825","Family",7.3
"44826","Sci-Fi",7.3
"44827","Action",7.3
"44828","Adventure",7.3
"44829","Animation",7.3
"44830","Comedy",7.3
"44831","Family",7.3
"44832","Adventure",7.3
"44833","Comedy",7.3
"44834","Drama",7.3
"44835","Fantasy",7.3
"44836","Romance",7.3
"44837","Action",7.3
"44838","Adventure",7.3
"44839","Comedy",7.3
"44840","Crime",7.3
"44841","Thriller",7.3
"44842","Crime",7.3
"44843","Drama",7.3
"44844","Thriller",7.3
"44845","Adventure",7.3
"44846","Animation",7.3
"44847","Family",7.3
"44848","Fantasy",7.3
"44849","Musical",7.3
"44850","War",7.3
"44851","Action",6.7
"44852","Comedy",6.7
"44853","Crime",6.7
"44854","Drama",6.7
"44855","Mystery",6.7
"44856","Thriller",6.7
"44857","Action",6.7
"44858","Adventure",6.7
"44859","Thriller",6.7
"44860","Action",6.7
"44861","Adventure",6.7
"44862","Crime",6.7
"44863","Mystery",6.7
"44864","Thriller",6.7
"44865","Adventure",6.7
"44866","Drama",6.7
"44867","History",6.7
"44868","Action",6.7
"44869","Adventure",6.7
"44870","Animation",6.7
"44871","Family",6.7
"44872","Fantasy",6.7
"44873","Sci-Fi",6.7
"44874","Adventure",6.7
"44875","Animation",6.7
"44876","Comedy",6.7
"44877","Family",6.7
"44878","Fantasy",6.7
"44879","Music",6.7
"44880","Drama",6.7
"44881","History",6.7
"44882","Thriller",6.7
"44883","War",6.7
"44884","Action",6.7
"44885","Comedy",6.7
"44886","Action",6.7
"44887","Animation",6.7
"44888","Comedy",6.7
"44889","Sci-Fi",6.7
"44890","Adventure",6.7
"44891","Drama",6.7
"44892","Sci-Fi",6.7
"44893","Comedy",6.7
"44894","Family",6.7
"44895","Fantasy",6.7
"44896","Horror",6.7
"44897","Mystery",6.7
"44898","Drama",6.7
"44899","Mystery",6.7
"44900","Sci-Fi",6.7
"44901","Thriller",6.7
"44902","Action",6.7
"44903","Horror",6.7
"44904","Sci-Fi",6.7
"44905","Thriller",6.7
"44906","Crime",6.7
"44907","Mystery",6.7
"44908","Thriller",6.7
"44909","Adventure",6.7
"44910","Family",6.7
"44911","Fantasy",6.7
"44912","Action",6.7
"44913","Adventure",6.7
"44914","Fantasy",6.7
"44915","Action",6.7
"44916","Adventure",6.7
"44917","Comedy",6.7
"44918","Crime",6.7
"44919","Mystery",6.7
"44920","Thriller",6.7
"44921","Action",6.7
"44922","Adventure",6.7
"44923","Romance",6.7
"44924","Sci-Fi",6.7
"44925","Thriller",6.7
"44926","Action",6.7
"44927","Crime",6.7
"44928","Thriller",6.7
"44929","Adventure",6.7
"44930","Sci-Fi",6.7
"44931","Thriller",6.7
"44932","Adventure",6.7
"44933","Animation",6.7
"44934","Comedy",6.7
"44935","Family",6.7
"44936","Musical",6.7
"44937","Comedy",6.7
"44938","Drama",6.7
"44939","Sci-Fi",6.7
"44940","Action",6.7
"44941","Drama",6.7
"44942","Sci-Fi",6.7
"44943","Thriller",6.7
"44944","Action",6.7
"44945","Crime",6.7
"44946","Drama",6.7
"44947","Thriller",6.7
"44948","Drama",6.7
"44949","History",6.7
"44950","Thriller",6.7
"44951","War",6.7
"44952","Action",6.7
"44953","Adventure",6.7
"44954","Sci-Fi",6.7
"44955","Adventure",6.7
"44956","Fantasy",6.7
"44957","Biography",6.7
"44958","Drama",6.7
"44959","Sport",6.7
"44960","Action",6.7
"44961","Family",6.7
"44962","Fantasy",6.7
"44963","Musical",6.7
"44964","Drama",6.7
"44965","History",6.7
"44966","Sport",6.7
"44967","Action",6.7
"44968","Adventure",6.7
"44969","Drama",6.7
"44970","Thriller",6.7
"44971","Action",6.7
"44972","Crime",6.7
"44973","Thriller",6.7
"44974","Adventure",6.7
"44975","Drama",6.7
"44976","Romance",6.7
"44977","Animation",6.7
"44978","Comedy",6.7
"44979","Family",6.7
"44980","Music",6.7
"44981","Romance",6.7
"44982","Action",6.7
"44983","Mystery",6.7
"44984","Thriller",6.7
"44985","Action",6.7
"44986","Adventure",6.7
"44987","Drama",6.7
"44988","Thriller",6.7
"44989","Crime",6.7
"44990","Thriller",6.7
"44991","Action",6.7
"44992","Adventure",6.7
"44993","Romance",6.7
"44994","Animation",6.7
"44995","Comedy",6.7
"44996","Family",6.7
"44997","Fantasy",6.7
"44998","Animation",6.7
"44999","Comedy",6.7
"45000","Family",6.7
"45001","Fantasy",6.7
"45002","Musical",6.7
"45003","Romance",6.7
"45004","Crime",6.7
"45005","Drama",6.7
"45006","Horror",6.7
"45007","Mystery",6.7
"45008","Thriller",6.7
"45009","Action",6.7
"45010","Crime",6.7
"45011","Mystery",6.7
"45012","Thriller",6.7
"45013","Adventure",6.7
"45014","Comedy",6.7
"45015","Family",6.7
"45016","Action",6.7
"45017","Comedy",6.7
"45018","Crime",6.7
"45019","Comedy",6.7
"45020","Romance",6.7
"45021","Action",6.7
"45022","Crime",6.7
"45023","Drama",6.7
"45024","Mystery",6.7
"45025","Thriller",6.7
"45026","Comedy",6.7
"45027","Drama",6.7
"45028","Romance",6.7
"45029","Crime",6.7
"45030","Thriller",6.7
"45031","Adventure",6.7
"45032","Animation",6.7
"45033","Comedy",6.7
"45034","Family",6.7
"45035","Adventure",6.7
"45036","Mystery",6.7
"45037","Sci-Fi",6.7
"45038","Drama",6.7
"45039","History",6.7
"45040","War",6.7
"45041","Action",6.7
"45042","Adventure",6.7
"45043","Comedy",6.7
"45044","Thriller",6.7
"45045","Action",6.7
"45046","Adventure",6.7
"45047","Comedy",6.7
"45048","Fantasy",6.7
"45049","Drama",6.7
"45050","Romance",6.7
"45051","Action",6.7
"45052","Crime",6.7
"45053","Thriller",6.7
"45054","Adventure",6.7
"45055","Animation",6.7
"45056","Comedy",6.7
"45057","Family",6.7
"45058","Fantasy",6.7
"45059","Drama",6.7
"45060","Fantasy",6.7
"45061","Romance",6.7
"45062","Action",6.7
"45063","Drama",6.7
"45064","Thriller",6.7
"45065","Comedy",6.7
"45066","Drama",6.7
"45067","Music",6.7
"45068","Musical",6.7
"45069","Adventure",6.7
"45070","Comedy",6.7
"45071","Drama",6.7
"45072","Family",6.7
"45073","Fantasy",6.7
"45074","Action",6.7
"45075","Comedy",6.7
"45076","Fantasy",6.7
"45077","Romance",6.7
"45078","Action",6.7
"45079","Adventure",6.7
"45080","Sci-Fi",6.7
"45081","Thriller",6.7
"45082","Comedy",6.7
"45083","Romance",6.7
"45084","Sci-Fi",6.7
"45085","Adventure",6.7
"45086","Comedy",6.7
"45087","Mystery",6.7
"45088","Action",6.7
"45089","Sci-Fi",6.7
"45090","Comedy",6.7
"45091","Drama",6.7
"45092","Fantasy",6.7
"45093","Romance",6.7
"45094","Comedy",6.7
"45095","Fantasy",6.7
"45096","Horror",6.7
"45097","Action",6.7
"45098","Comedy",6.7
"45099","Family",6.7
"45100","Fantasy",6.7
"45101","Action",6.7
"45102","Adventure",6.7
"45103","Sci-Fi",6.7
"45104","Thriller",6.7
"45105","Action",6.7
"45106","Adventure",6.7
"45107","Fantasy",6.7
"45108","Horror",6.7
"45109","Sci-Fi",6.7
"45110","Crime",6.7
"45111","Drama",6.7
"45112","History",6.7
"45113","Mystery",6.7
"45114","Thriller",6.7
"45115","Action",6.7
"45116","Mystery",6.7
"45117","Sci-Fi",6.7
"45118","Thriller",6.7
"45119","Comedy",6.7
"45120","Drama",6.7
"45121","Action",6.7
"45122","Adventure",6.7
"45123","Thriller",6.7
"45124","Action",6.7
"45125","Adventure",6.7
"45126","Thriller",6.7
"45127","Adventure",6.7
"45128","Drama",6.7
"45129","Sci-Fi",6.7
"45130","Thriller",6.7
"45131","Comedy",6.7
"45132","Action",6.7
"45133","Adventure",6.7
"45134","Animation",6.7
"45135","Comedy",6.7
"45136","Family",6.7
"45137","Adventure",6.7
"45138","Animation",6.7
"45139","Comedy",6.7
"45140","Drama",6.7
"45141","Family",6.7
"45142","Fantasy",6.7
"45143","Sci-Fi",6.7
"45144","Comedy",6.7
"45145","Family",6.7
"45146","Fantasy",6.7
"45147","Action",6.7
"45148","Drama",6.7
"45149","Romance",6.7
"45150","Sci-Fi",6.7
"45151","Thriller",6.9
"45152","Action",6.9
"45153","Comedy",6.9
"45154","Crime",6.9
"45155","Thriller",6.9
"45156","Comedy",6.9
"45157","Crime",6.9
"45158","Sport",6.9
"45159","Adventure",6.9
"45160","Animation",6.9
"45161","Comedy",6.9
"45162","Family",6.9
"45163","Fantasy",6.9
"45164","Music",6.9
"45165","Comedy",6.9
"45166","Action",6.9
"45167","Adventure",6.9
"45168","Comedy",6.9
"45169","Comedy",6.9
"45170","Drama",6.9
"45171","Romance",6.9
"45172","Mystery",6.9
"45173","Thriller",6.9
"45174","Comedy",6.9
"45175","Drama",6.9
"45176","Romance",6.9
"45177","Adventure",6.9
"45178","Animation",6.9
"45179","Comedy",6.9
"45180","Family",6.9
"45181","Sci-Fi",6.9
"45182","Action",6.9
"45183","Crime",6.9
"45184","Sci-Fi",6.9
"45185","Thriller",6.9
"45186","Comedy",6.9
"45187","Family",6.9
"45188","Fantasy",6.9
"45189","Romance",6.9
"45190","Crime",6.9
"45191","Drama",6.9
"45192","Thriller",6.9
"45193","Comedy",6.9
"45194","Romance",6.9
"45195","Action",6.9
"45196","Adventure",6.9
"45197","Crime",6.9
"45198","Drama",6.9
"45199","Sci-Fi",6.9
"45200","Thriller",6.9
"45201","Action",6.9
"45202","Crime",6.9
"45203","Thriller",6.9
"45204","Action",6.9
"45205","Mystery",6.9
"45206","Thriller",6.9
"45207","Adventure",6.9
"45208","Drama",6.9
"45209","History",6.9
"45210","Romance",6.9
"45211","War",6.9
"45212","Action",6.9
"45213","Adventure",6.9
"45214","Drama",6.9
"45215","Thriller",6.9
"45216","Comedy",6.9
"45217","Family",6.9
"45218","Sci-Fi",6.9
"45219","Fantasy",6.9
"45220","Horror",6.9
"45221","Mystery",6.9
"45222","Thriller",6.9
"45223","Adventure",6.9
"45224","Animation",6.9
"45225","Comedy",6.9
"45226","Family",6.9
"45227","Fantasy",6.9
"45228","Sci-Fi",6.9
"45229","Sport",6.9
"45230","Adventure",6.9
"45231","Comedy",6.9
"45232","Crime",6.9
"45233","Family",6.9
"45234","Mystery",6.9
"45235","Drama",6.9
"45236","Sci-Fi",6.9
"45237","Thriller",6.9
"45238","Action",6.9
"45239","Crime",6.9
"45240","Mystery",6.9
"45241","Romance",6.9
"45242","Thriller",6.9
"45243","Action",6.9
"45244","Drama",6.9
"45245","War",6.9
"45246","Action",6.9
"45247","Adventure",6.9
"45248","Comedy",6.9
"45249","Romance",6.9
"45250","Adventure",6.9
"45251","Animation",6.9
"45252","Comedy",6.9
"45253","Family",6.9
"45254","Adventure",6.9
"45255","Animation",6.9
"45256","Family",6.9
"45257","Western",6.9
"45258","Comedy",6.9
"45259","Family",6.9
"45260","Romance",6.9
"45261","Action",6.9
"45262","Adventure",6.9
"45263","Family",6.9
"45264","Sci-Fi",6.9
"45265","Thriller",6.9
"45266","Drama",6.9
"45267","Mystery",6.9
"45268","Sci-Fi",6.9
"45269","Thriller",6.9
"45270","Drama",6.9
"45271","Romance",6.9
"45272","Animation",6.9
"45273","Comedy",6.9
"45274","Family",6.9
"45275","Fantasy",6.9
"45276","Comedy",6.9
"45277","Family",6.9
"45278","Fantasy",6.9
"45279","Animation",6.9
"45280","Family",6.9
"45281","Fantasy",6.9
"45282","Music",6.9
"45283","Action",6.9
"45284","Adventure",6.9
"45285","Sci-Fi",6.9
"45286","Action",6.9
"45287","Adventure",6.9
"45288","Family",6.9
"45289","Fantasy",6.9
"45290","Thriller",6.9
"45291","Action",6.9
"45292","Crime",6.9
"45293","Thriller",6.9
"45294","Action",6.9
"45295","Adventure",6.9
"45296","Western",6.9
"45297","Drama",6.9
"45298","Fantasy",6.9
"45299","Romance",6.9
"45300","Comedy",6.9
"45301","Fantasy",6.9
"45302","Action",6.9
"45303","Adventure",6.9
"45304","Comedy",6.9
"45305","Fantasy",6.9
"45306","Thriller",6.9
"45307","Action",6.9
"45308","Comedy",6.9
"45309","Sci-Fi",6.9
"45310","Drama",6.9
"45311","Horror",6.9
"45312","Mystery",6.9
"45313","Sci-Fi",6.9
"45314","Action",6.9
"45315","Adventure",6.9
"45316","Drama",6.9
"45317","Thriller",6.9
"45318","Action",6.9
"45319","Sci-Fi",6.9
"45320","Thriller",6.9
"45321","Drama",6.9
"45322","History",6.9
"45323","Thriller",6.9
"45324","Action",6.9
"45325","Adventure",6.9
